Thread,Milliseconds,Numbers found,Milliseconds,Numbers found,Milliseconds,Numbers found,Milliseconds,Numbers found
Thread 0,23.693,150,13.164,75,30.5567,35,7.6500,13
Thread 1,20.9986,75,15.8196,40,32.1101,22
Thread 2,28.4362,40,8.5259,24
Thread 3,18.5793,35,9.2676,16
Thread 4,9.6290,16
Thread 5,17.103,24
Thread 6,2.9128,22
Thread 7,11.8797,13
Thread 8
Thread 9
Thread 10
Thread 11
Total,32.6059,150,31.4192,150,45.4740,150,51.1287,150
